1707226293797;18;-77;1
1707226294814;18;-74;1
1707226295837;18;-85;1
1707226296852;18;-85;1
1707226297870;18;-79;1
1707226298885;18;-79;1
1707226299898;18;-88;1
1707226300915;18;-76;1
1707226301931;18;-76;1
1707226302948;18;-76;1
1707226303965;18;-77;1
1707226304980;18;-75;1
1707226306000;18;-75;1
1707226307018;18;-75;1
1707226308036;18;-75;1
1707226309054;18;-75;1
1707226310073;18;-75;1
1707226317326;20;-85;1
1707226318357;20;-86;1
1707226319379;20;-82;1
1707226320399;20;-82;1
1707226321417;20;-82;1
1707226322439;20;-82;1
1707226323459;20;-82;1
1707226324475;20;-82;1
1707226325488;20;-82;1
1707226326505;20;-82;1
1707226327523;20;-82;1
1707226328539;20;-82;1
1707226329555;20;-82;1
1707226330573;20;-82;1
1707226331593;20;-82;1
1707226332614;20;-82;1
1707226333633;20;-82;1
1707226334649;20;-82;1
1707226335671;20;-78;1
1707226336690;20;-77;1
1707226345904;25;-83;1
1707226346922;25;-81;1
1707226347940;25;-81;1
1707226348960;25;-80;1
1707226349978;25;-80;1
1707226350997;25;-80;1
1707226352019;25;-80;1
1707226353040;25;-83;1
1707226354059;25;-83;1
1707226355077;25;-84;1
1707226356099;25;-84;1
1707226357120;25;-84;1
1707226358139;25;-84;1
1707226359179;25;-84;1
1707226360199;25;-84;1
1707226361220;25;-80;1
1707226362242;25;-80;1
1707226363277;25;-80;1
1707226364296;25;-80;1
1707226365319;25;-80;1
1707226376777;30;-88;1
1707226377796;30;-88;1
1707226378829;30;-88;1
1707226379852;30;-88;1
1707226380873;30;-88;1
1707226381896;30;-88;1
1707226382919;30;-88;1
1707226383940;30;-88;1
1707226384960;30;-85;1
1707226385980;30;-85;1
1707226387002;30;-85;1
1707226388024;30;-85;1
1707226389043;30;-85;1
1707226390062;30;-86;1
1707226391083;30;-86;1
1707226392100;30;-86;1
1707226393118;30;-86;1
1707226394130;30;-86;1
1707226395151;30;-86;1
1707226396167;30;-86;1
1707226409916;35;-86;1
1707226410930;35;-86;1
1707226411944;35;-86;1
1707226412962;35;-86;1
1707226413984;35;-86;1
1707226415004;35;-86;1
1707226416025;35;-86;1
1707226417044;35;-88;1
1707226418062;35;-88;1
1707226419081;35;-88;1
1707226420103;35;-88;1
1707226421123;35;-88;1
1707226422144;35;-88;1
1707226423165;35;-88;1
1707226424185;35;-88;1
1707226425203;35;-88;1
1707226426225;35;-88;1
1707226427245;35;-88;1
1707226428269;35;-88;1
1707226429290;35;-88;1
1707226438045;40;-88;1
1707226439059;40;-88;1
1707226440082;40;-88;1
1707226441105;40;-88;1
1707226442126;40;-88;1
1707226443148;40;-88;1
1707226444169;40;-88;1
1707226445191;40;-88;1
1707226446211;40;-88;1
1707226447232;40;-88;1
1707226448254;40;-88;1
1707226449274;40;-88;1
1707226450292;40;-88;1
1707226451315;40;-88;1
1707226452341;40;-88;1
1707226453364;40;-88;1
1707226454385;40;-88;1
1707226455406;40;-88;1
1707226456428;40;-88;1
1707226457448;40;-88;1
1707226469543;45;-88;1
1707226470556;45;-88;1
1707226471577;45;-88;1
1707226472598;45;-88;1
1707226473620;45;-88;1
1707226474644;45;-88;1
1707226475665;45;-88;1
1707226476685;45;-86;1
1707226477706;45;-86;1
1707226478728;45;-86;1
1707226479750;45;-86;1
1707226480772;45;-86;1
1707226481795;45;-87;1
1707226482813;45;-87;1
1707226483830;45;-88;1
1707226484851;45;-88;1
1707226485872;45;-88;1
1707226486894;45;-88;1
1707226487914;45;-88;1
1707226488940;45;-88;1
1707226497426;50;-88;1
1707226498449;50;-88;1
1707226499470;50;-88;1
1707226500491;50;-88;1
1707226501508;50;-88;1
1707226502528;50;-88;1
1707226503550;50;-88;1
1707226504571;50;-88;1
1707226505591;50;-88;1
1707226506611;50;-88;1
1707226507631;50;-88;1
1707226508652;50;-88;1
1707226509671;50;-88;1
1707226510690;50;-88;1
1707226511713;50;-88;1
1707226512733;50;-88;1
1707226513754;50;-88;1
1707226514775;50;-88;1
1707226515794;50;-88;1
1707226516814;50;-88;1
1707226035936;0;-55;2
1707226036952;0;-52;2
1707226037965;0;-53;2
1707226038979;0;-59;2
1707226039990;0;-54;2
1707226041003;0;-50;2
1707226042016;0;-49;2
1707226043030;0;-49;2
1707226044046;0;-43;2
1707226045061;0;-42;2
1707226046081;0;-42;2
1707226047089;0;-41;2
1707226048109;0;-47;2
1707226049115;0;-45;2
1707226050122;0;-45;2
1707226051135;0;-47;2
1707226052142;0;-47;2
1707226053158;0;-52;2
1707226054173;0;-46;2
1707226055186;0;-53;2
1707226062349;2;-61;2
1707226063364;2;-61;2
1707226064373;2;-61;2
1707226065397;2;-62;2
1707226066415;2;-62;2
1707226067434;2;-61;2
1707226068449;2;-62;2
1707226069475;2;-59;2
1707226070491;2;-59;2
1707226071506;2;-59;2
1707226072519;2;-60;2
1707226073539;2;-71;2
1707226074554;2;-61;2
1707226075571;2;-69;2
1707226076589;2;-58;2
1707226077617;2;-63;2
1707226078638;2;-66;2
1707226079654;2;-61;2
1707226080670;2;-61;2
1707226081686;2;-67;2
1707226089222;4;-68;2
1707226090245;4;-64;2
1707226091267;4;-66;2
1707226092285;4;-68;2
1707226093304;4;-71;2
1707226094328;4;-64;2
1707226095346;4;-74;2
1707226096367;4;-63;2
1707226097394;4;-64;2
1707226098407;4;-66;2
1707226099426;4;-64;2
1707226100449;4;-64;2
1707226101466;4;-67;2
1707226102497;4;-67;2
1707226103516;4;-67;2
1707226104529;4;-66;2
1707226105552;4;-65;2
1707226106564;4;-65;2
1707226107580;4;-67;2
1707226108612;4;-64;2
1707226116807;6;-70;2
1707226117842;6;-68;2
1707226118864;6;-71;2
1707226119899;6;-74;2
1707226120913;6;-72;2
1707226121934;6;-71;2
1707226122955;6;-71;2
1707226123978;6;-72;2
1707226124995;6;-69;2
1707226126025;6;-71;2
1707226127039;6;-68;2
1707226128065;6;-72;2
1707226129077;6;-69;2
1707226130090;6;-69;2
1707226131106;6;-67;2
1707226132123;6;-66;2
1707226133146;6;-66;2
1707226134160;6;-66;2
1707226135184;6;-65;2
1707226136201;6;-78;2
1707226143714;8;-68;2
1707226144742;8;-66;2
1707226145758;8;-67;2
1707226146771;8;-62;2
1707226147794;8;-63;2
1707226148809;8;-72;2
1707226149835;8;-64;2
1707226150853;8;-74;2
1707226151868;8;-86;2
1707226152893;8;-76;2
1707226153907;8;-77;2
1707226154935;8;-76;2
1707226155949;8;-77;2
1707226156971;8;-79;2
1707226157990;8;-78;2
1707226159006;8;-75;2
1707226160021;8;-77;2
1707226161040;8;-73;2
1707226162052;8;-77;2
1707226163085;8;-75;2
1707226171710;10;-78;2
1707226172728;10;-78;2
1707226173743;10;-69;2
1707226174762;10;-67;2
1707226175780;10;-79;2
1707226176797;10;-79;2
1707226177819;10;-79;2
1707226178832;10;-79;2
1707226179849;10;-79;2
1707226180871;10;-77;2
1707226181893;10;-80;2
1707226182908;10;-80;2
1707226183927;10;-75;2
1707226184944;10;-76;2
1707226185965;10;-74;2
1707226186980;10;-75;2
1707226188005;10;-75;2
1707226189026;10;-78;2
1707226190043;10;-83;2
1707226191060;10;-74;2
1707226200282;12;-72;2
1707226201314;12;-72;2
1707226202336;12;-77;2
1707226203363;12;-77;2
1707226204382;12;-79;2
1707226205399;12;-79;2
1707226206416;12;-82;2
1707226207436;12;-82;2
1707226208458;12;-82;2
1707226209476;12;-82;2
1707226210490;12;-79;2
1707226211504;12;-79;2
1707226212522;12;-80;2
1707226213540;12;-80;2
1707226214554;12;-75;2
1707226215571;12;-75;2
1707226216593;12;-80;2
1707226217613;12;-80;2
1707226218632;12;-82;2
1707226219651;12;-77;2
1707226230961;14;-77;2
1707226231986;14;-81;2
1707226233002;14;-77;2
1707226234019;14;-73;2
1707226235038;14;-83;2
1707226236055;14;-74;2
1707226237070;14;-74;2
1707226238090;14;-74;2
1707226239109;14;-74;2
1707226240127;14;-74;2
1707226241145;14;-74;2
1707226242165;14;-75;2
1707226243185;14;-75;2
1707226244202;14;-75;2
1707226245219;14;-75;2
1707226246232;14;-75;2
1707226247247;14;-84;2
1707226248263;14;-84;2
1707226249283;14;-73;2
1707226250299;14;-73;2
1707226257028;16;-72;2
1707226258049;16;-81;2
1707226259068;16;-71;2
1707226260103;16;-71;2
1707226261122;16;-76;2
1707226262143;16;-76;2
1707226263158;16;-75;2
1707226264175;16;-76;2
1707226265200;16;-77;2
1707226266219;16;-77;2
1707226267248;16;-78;2
1707226268264;16;-78;2
1707226269284;16;-81;2
1707226270305;16;-81;2
1707226271327;16;-79;2
1707226272346;16;-89;2
1707226273361;16;-89;2
1707226274371;16;-80;2
1707226275382;16;-80;2
1707226276398;16;-80;2
1707226290732;18;-83;2
1707226291766;18;-83;2
1707226292783;18;-76;2
1707226293799;18;-76;2
1707226294819;18;-76;2
1707226295840;18;-76;2
1707226296856;18;-75;2
1707226297875;18;-83;2
1707226298886;18;-83;2
1707226299901;18;-83;2
1707226300918;18;-83;2
1707226301933;18;-75;2
1707226302952;18;-75;2
1707226303968;18;-83;2
1707226304984;18;-83;2
1707226306004;18;-83;2
1707226307022;18;-83;2
1707226308040;18;-83;2
1707226309058;18;-80;2
1707226310078;18;-81;2
1707226317329;20;-86;2
1707226318361;20;-83;2
1707226319384;20;-83;2
1707226320402;20;-75;2
1707226321422;20;-75;2
1707226322443;20;-75;2
1707226323463;20;-87;2
1707226324478;20;-87;2
1707226325490;20;-75;2
1707226326509;20;-75;2
1707226327526;20;-74;2
1707226328542;20;-74;2
1707226329558;20;-75;2
1707226330577;20;-75;2
1707226331598;20;-75;2
1707226332618;20;-75;2
1707226333635;20;-75;2
1707226334654;20;-75;2
1707226335675;20;-75;2
1707226336694;20;-75;2
1707226345906;25;-84;2
1707226346926;25;-84;2
1707226347943;25;-84;2
1707226348963;25;-84;2
1707226349983;25;-84;2
1707226350999;25;-86;2
1707226352023;25;-86;2
1707226353044;25;-86;2
1707226354063;25;-86;2
1707226355084;25;-86;2
1707226356104;25;-86;2
1707226357124;25;-82;2
1707226358142;25;-82;2
1707226359182;25;-82;2
1707226360204;25;-82;2
1707226361225;25;-85;2
1707226362246;25;-85;2
1707226363280;25;-85;2
1707226364302;25;-85;2
1707226365323;25;-85;2
1707226376780;30;-84;2
1707226377801;30;-82;2
1707226378834;30;-82;2
1707226379856;30;-82;2
1707226380878;30;-82;2
1707226381902;30;-80;2
1707226382922;30;-80;2
1707226383944;30;-84;2
1707226384964;30;-80;2
1707226385985;30;-80;2
1707226387007;30;-80;2
1707226388028;30;-80;2
1707226389047;30;-79;2
1707226390066;30;-82;2
1707226391087;30;-82;2
1707226392103;30;-82;2
1707226393121;30;-82;2
1707226394138;30;-80;2
1707226395154;30;-80;2
1707226396170;30;-79;2
1707226409917;35;-86;2
1707226410934;35;-86;2
1707226411947;35;-89;2
1707226412966;35;-89;2
1707226413987;35;-85;2
1707226415008;35;-85;2
1707226416029;35;-85;2
1707226417048;35;-85;2
1707226418065;35;-85;2
1707226419085;35;-85;2
1707226420107;35;-85;2
1707226421127;35;-85;2
1707226422148;35;-85;2
1707226423169;35;-85;2
1707226424188;35;-85;2
1707226425207;35;-86;2
1707226426229;35;-86;2
1707226427249;35;-86;2
1707226428273;35;-86;2
1707226429294;35;-86;2
1707226438046;40;-82;2
1707226439063;40;-82;2
1707226440088;40;-82;2
1707226441109;40;-82;2
1707226442130;40;-82;2
1707226443153;40;-82;2
1707226444173;40;-82;2
1707226445195;40;-82;2
1707226446215;40;-82;2
1707226447237;40;-82;2
1707226448259;40;-82;2
1707226449278;40;-82;2
1707226450297;40;-82;2
1707226451319;40;-82;2
1707226452346;40;-82;2
1707226453368;40;-82;2
1707226454390;40;-82;2
1707226455411;40;-82;2
1707226456431;40;-82;2
1707226457452;40;-82;2
1707226469544;45;-82;2
1707226470560;45;-82;2
1707226471581;45;-82;2
1707226472603;45;-82;2
1707226473626;45;-82;2
1707226474649;45;-82;2
1707226475669;45;-82;2
1707226476689;45;-82;2
1707226477710;45;-82;2
1707226478733;45;-82;2
1707226479755;45;-82;2
1707226480776;45;-82;2
1707226481798;45;-82;2
1707226482817;45;-82;2
1707226483834;45;-86;2
1707226484855;45;-86;2
1707226485876;45;-86;2
1707226486898;45;-86;2
1707226487920;45;-86;2
1707226488943;45;-86;2
1707226497428;50;-82;2
1707226498453;50;-82;2
1707226499475;50;-82;2
1707226500494;50;-82;2
1707226501512;50;-82;2
1707226502533;50;-82;2
1707226503555;50;-82;2
1707226504575;50;-81;2
1707226505595;50;-85;2
1707226506615;50;-85;2
1707226507636;50;-85;2
1707226508655;50;-85;2
1707226509675;50;-85;2
1707226510695;50;-85;2
1707226511716;50;-85;2
1707226512737;50;-85;2
1707226513758;50;-85;2
1707226514779;50;-85;2
1707226515797;50;-85;2
1707226516817;50;-85;2
1707226035931;0;-62;3
1707226035938;0;-48;4
1707226036947;0;-56;3
1707226036955;0;-47;4
1707226037960;0;-56;3
1707226037967;0;-47;4
1707226038973;0;-52;3
1707226038982;0;-48;4
1707226039986;0;-50;3
1707226039991;0;-47;4
1707226040996;0;-55;3
1707226041006;0;-48;4
1707226042010;0;-57;3
1707226042019;0;-46;4
1707226043027;0;-56;3
1707226043034;0;-46;4
1707226044038;0;-56;3
1707226044049;0;-44;4
1707226045055;0;-58;3
1707226045063;0;-42;4
1707226046077;0;-58;3
1707226046084;0;-43;4
1707226047086;0;-54;3
1707226047090;0;-44;4
1707226048105;0;-56;3
1707226048110;0;-45;4
1707226049113;0;-53;3
1707226049117;0;-44;4
1707226050120;0;-61;3
1707226050124;0;-44;4
1707226051132;0;-53;3
1707226051136;0;-44;4
1707226052140;0;-60;3
1707226052143;0;-45;4
1707226053151;0;-58;3
1707226053161;0;-43;4
1707226054166;0;-53;3
1707226054175;0;-46;4
1707226055180;0;-59;3
1707226055189;0;-46;4
1707226062343;2;-59;3
1707226062351;2;-54;4
1707226063361;2;-60;3
1707226063366;2;-68;4
1707226064370;2;-65;3
1707226064375;2;-62;4
1707226065390;2;-59;3
1707226065401;2;-53;4
1707226066408;2;-60;3
1707226066418;2;-54;4
1707226067427;2;-64;3
1707226067438;2;-66;4
1707226068444;2;-61;3
1707226068452;2;-53;4
1707226069469;2;-70;3
1707226069478;2;-53;4
1707226070484;2;-65;3
1707226070494;2;-55;4
1707226071502;2;-72;3
1707226071509;2;-61;4
1707226072514;2;-63;3
1707226072524;2;-55;4
1707226073535;2;-62;3
1707226073541;2;-56;4
1707226074548;2;-58;3
1707226074557;2;-59;4
1707226075564;2;-64;3
1707226075573;2;-59;4
1707226076582;2;-58;3
1707226076593;2;-56;4
1707226077609;2;-58;3
1707226077619;2;-59;4
1707226078632;2;-71;3
1707226078640;2;-54;4
1707226079645;2;-70;3
1707226079657;2;-56;4
1707226080664;2;-66;3
1707226080672;2;-64;4
1707226081679;2;-80;3
1707226081688;2;-56;4
1707226089215;4;-57;3
1707226089226;4;-67;4
1707226090239;4;-60;3
1707226090250;4;-63;4
1707226091258;4;-63;3
1707226091271;4;-61;4
1707226092280;4;-60;3
1707226092287;4;-62;4
1707226093296;4;-57;3
1707226093310;4;-61;4
1707226094324;4;-60;3
1707226094330;4;-65;4
1707226095337;4;-60;3
1707226095349;4;-63;4
1707226096360;4;-57;3
1707226096369;4;-65;4
1707226097386;4;-58;3
1707226097397;4;-66;4
1707226098402;4;-73;3
1707226098410;4;-63;4
1707226099422;4;-60;3
1707226099429;4;-62;4
1707226100444;4;-58;3
1707226100452;4;-62;4
1707226101460;4;-62;3
1707226101469;4;-63;4
1707226102489;4;-63;3
1707226102502;4;-65;4
1707226103508;4;-64;3
1707226103520;4;-61;4
1707226104525;4;-61;3
1707226104531;4;-62;4
1707226105549;4;-62;3
1707226105554;4;-66;4
1707226106560;4;-62;3
1707226106567;4;-63;4
1707226107574;4;-69;3
1707226107583;4;-62;4
1707226108608;4;-58;3
1707226108615;4;-66;4
1707226116803;6;-65;3
1707226116810;6;-66;4
1707226117836;6;-67;3
1707226117845;6;-72;4
1707226118860;6;-68;3
1707226118867;6;-72;4
1707226119894;6;-64;3
1707226119901;6;-76;4
1707226120907;6;-62;3
1707226120916;6;-68;4
1707226121923;6;-62;3
1707226121939;6;-70;4
1707226122946;6;-61;3
1707226122959;6;-72;4
1707226123971;6;-67;3
1707226123981;6;-68;4
1707226124988;6;-69;3
1707226124998;6;-69;4
1707226126015;6;-61;3
1707226126030;6;-72;4
1707226127035;6;-68;3
1707226127042;6;-68;4
1707226128060;6;-68;3
1707226128067;6;-68;4
1707226129072;6;-62;3
1707226129078;6;-71;4
1707226130084;6;-62;3
1707226130094;6;-69;4
1707226131101;6;-63;3
1707226131109;6;-68;4
1707226132118;6;-63;3
1707226132125;6;-68;4
1707226133140;6;-63;3
1707226133150;6;-70;4
1707226134156;6;-61;3
1707226134163;6;-68;4
1707226135179;6;-61;3
1707226135186;6;-70;4
1707226136194;6;-61;3
1707226136203;6;-71;4
1707226143705;8;-72;3
1707226143716;8;-79;4
1707226144736;8;-57;3
1707226144745;8;-66;4
1707226145753;8;-66;3
1707226145761;8;-61;4
1707226146766;8;-64;3
1707226146774;8;-69;4
1707226147790;8;-66;3
1707226147796;8;-64;4
1707226148803;8;-62;3
1707226148813;8;-69;4
1707226149831;8;-62;3
1707226149839;8;-70;4
1707226150846;8;-65;3
1707226150855;8;-64;4
1707226151861;8;-66;3
1707226151874;8;-64;4
1707226152886;8;-62;3
1707226152896;8;-70;4
1707226153902;8;-61;3
1707226153911;8;-68;4
1707226154927;8;-64;3
1707226154939;8;-63;4
1707226155945;8;-61;3
1707226155951;8;-65;4
1707226156966;8;-65;3
1707226156973;8;-69;4
1707226157984;8;-69;3
1707226157993;8;-69;4
1707226159001;8;-61;3
1707226159010;8;-68;4
1707226160016;8;-57;3
1707226160024;8;-66;4
1707226161032;8;-63;3
1707226161044;8;-67;4
1707226162049;8;-58;3
1707226162054;8;-67;4
1707226163066;8;-59;3
1707226163092;8;-66;4
1707226171707;10;-74;3
1707226171711;10;-72;4
1707226172722;10;-73;3
1707226172730;10;-72;4
1707226173737;10;-72;3
1707226173745;10;-66;4
1707226174755;10;-68;3
1707226174766;10;-67;4
1707226175773;10;-68;3
1707226175783;10;-68;4
1707226176790;10;-69;3
1707226176800;10;-68;4
1707226177807;10;-70;3
1707226177822;10;-76;4
1707226178828;10;-67;3
1707226178835;10;-69;4
1707226179841;10;-68;3
1707226179851;10;-69;4
1707226180866;10;-77;3
1707226180876;10;-74;4
1707226181883;10;-70;3
1707226181897;10;-72;4
1707226182903;10;-76;3
1707226182912;10;-73;4
1707226183919;10;-67;3
1707226183930;10;-71;4
1707226184937;10;-67;3
1707226184947;10;-72;4
1707226185954;10;-76;3
1707226185967;10;-70;4
1707226186974;10;-71;3
1707226186984;10;-69;4
1707226187997;10;-68;3
1707226188009;10;-69;4
1707226189017;10;-71;3
1707226189030;10;-73;4
1707226190037;10;-72;3
1707226190045;10;-74;4
1707226191056;10;-68;3
1707226191062;10;-78;4
1707226200276;12;-76;3
1707226200286;12;-71;4
1707226201306;12;-76;3
1707226201318;12;-73;4
1707226202327;12;-76;3
1707226202340;12;-72;4
1707226203358;12;-74;3
1707226203366;12;-71;4
1707226204373;12;-75;3
1707226204385;12;-77;4
1707226205393;12;-79;3
1707226205402;12;-71;4
1707226206410;12;-77;3
1707226206420;12;-85;4
1707226207428;12;-80;3
1707226207441;12;-71;4
1707226208449;12;-75;3
1707226208462;12;-71;4
1707226209469;12;-75;3
1707226209479;12;-72;4
1707226210484;12;-73;3
1707226210492;12;-71;4
1707226211498;12;-73;3
1707226211508;12;-70;4
1707226212514;12;-73;3
1707226212525;12;-70;4
1707226213535;12;-73;3
1707226213543;12;-72;4
1707226214548;12;-73;3
1707226214556;12;-74;4
1707226215563;12;-73;3
1707226215575;12;-74;4
1707226216582;12;-75;3
1707226216597;12;-73;4
1707226217605;12;-75;3
1707226217616;12;-73;4
1707226218622;12;-73;3
1707226218636;12;-78;4
1707226219643;12;-73;3
1707226219654;12;-80;4
1707226230958;14;-75;3
1707226230965;14;-74;4
1707226231977;14;-80;3
1707226231989;14;-74;4
1707226232997;14;-73;3
1707226233005;14;-68;4
1707226234013;14;-70;3
1707226234023;14;-68;4
1707226235030;14;-73;3
1707226235042;14;-69;4
1707226236051;14;-71;3
1707226236057;14;-69;4
1707226237063;14;-77;3
1707226237073;14;-72;4
1707226238083;14;-78;3
1707226238092;14;-72;4
1707226239099;14;-78;3
1707226239114;14;-73;4
1707226240121;14;-79;3
1707226240131;14;-72;4
1707226241136;14;-75;3
1707226241149;14;-71;4
1707226242157;14;-78;3
1707226242170;14;-74;4
1707226243178;14;-76;3
1707226243189;14;-71;4
1707226244196;14;-68;3
1707226244204;14;-73;4
1707226245211;14;-77;3
1707226245222;14;-73;4
1707226246228;14;-68;3
1707226246235;14;-71;4
1707226247240;14;-69;3
1707226247251;14;-72;4
1707226248257;14;-75;3
1707226248266;14;-71;4
1707226249275;14;-77;3
1707226249285;14;-71;4
1707226250292;14;-68;3
1707226250302;14;-73;4
1707226257020;16;-81;3
1707226257032;16;-71;4
1707226258042;16;-77;3
1707226258052;16;-74;4
1707226259060;16;-72;3
1707226259072;16;-74;4
1707226260098;16;-70;3
1707226260108;16;-74;4
1707226261115;16;-70;3
1707226261126;16;-74;4
1707226262135;16;-72;3
1707226262145;16;-75;4
1707226263152;16;-72;3
1707226263162;16;-76;4
1707226264168;16;-74;3
1707226264178;16;-76;4
1707226265189;16;-72;3
1707226265202;16;-76;4
1707226266213;16;-72;3
1707226266222;16;-76;4
1707226267242;16;-80;3
1707226267251;16;-81;4
1707226268258;16;-77;3
1707226268268;16;-81;4
1707226269278;16;-75;3
1707226269287;16;-82;4
1707226270295;16;-76;3
1707226270309;16;-87;4
1707226271317;16;-76;3
1707226271331;16;-87;4
1707226272337;16;-74;3
1707226272349;16;-79;4
1707226273355;16;-77;3
1707226273364;16;-78;4
1707226274368;16;-73;3
1707226274373;16;-86;4
1707226275377;16;-73;3
1707226275384;16;-86;4
1707226276391;16;-79;3
1707226276402;16;-76;4
1707226290727;18;-75;3
1707226290735;18;-79;4
1707226291757;18;-75;3
1707226291770;18;-72;4
1707226292776;18;-75;3
1707226292787;18;-82;4
1707226293793;18;-70;3
1707226293802;18;-76;4
1707226294810;18;-73;3
1707226294824;18;-76;4
1707226295832;18;-72;3
1707226295844;18;-77;4
1707226296850;18;-72;3
1707226296859;18;-77;4
1707226297868;18;-72;3
1707226297879;18;-77;4
1707226298884;18;-72;3
1707226298888;18;-78;4
1707226299894;18;-72;3
1707226299905;18;-78;4
1707226300911;18;-71;3
1707226300921;18;-76;4
1707226301929;18;-71;3
1707226301936;18;-81;4
1707226302944;18;-78;3
1707226302957;18;-80;4
1707226303962;18;-71;3
1707226303971;18;-72;4
1707226304977;18;-71;3
1707226304987;18;-76;4
1707226305996;18;-75;3
1707226306007;18;-81;4
1707226307014;18;-75;3
1707226307026;18;-81;4
1707226308032;18;-82;3
1707226308043;18;-81;4
