0.000000000000000000e+00;1.272999999999999972e+02
0.000000000000000000e+00;8.970000000000000284e+01
0.000000000000000000e+00;2.154000000000000057e+02
0.000000000000000000e+00;1.167900000000000063e+02
0.000000000000000000e+00;1.047999999999999972e+02
0.000000000000000000e+00;4.939999999999999858e+01
0.000000000000000000e+00;1.519999999999999929e+01
0.000000000000000000e+00;1.400000000000000000e+02
0.000000000000000000e+00;2.081899999999999977e+02
0.000000000000000000e+00;1.625000000000000000e+02
2.000000000000000000e+00;1.455900000000000034e+02
2.000000000000000000e+00;5.650000000000000000e+01
2.000000000000000000e+00;5.600000000000000000e+01
2.000000000000000000e+00;8.370000000000000284e+01
2.000000000000000000e+00;7.759000000000000341e+01
2.000000000000000000e+00;5.010000000000000142e+01
2.000000000000000000e+00;2.235000000000000000e+02
2.000000000000000000e+00;1.805900000000000034e+02
2.000000000000000000e+00;7.250000000000000000e+01
2.000000000000000000e+00;2.261899999999999977e+02
4.000000000000000000e+00;4.170000000000000284e+01
4.000000000000000000e+00;1.110999999999999943e+02
4.000000000000000000e+00;1.930000000000000000e+02
4.000000000000000000e+00;1.072000000000000028e+02
4.000000000000000000e+00;2.116999999999999886e+02
4.000000000000000000e+00;1.692899999999999920e+02
4.000000000000000000e+00;4.060000000000000142e+01
4.000000000000000000e+00;1.854000000000000057e+02
4.000000000000000000e+00;9.218999999999999773e+01
4.000000000000000000e+00;1.262000000000000028e+02
6.000000000000000000e+00;9.959000000000000341e+01
6.000000000000000000e+00;6.979000000000000625e+01
6.000000000000000000e+00;2.095000000000000000e+02
6.000000000000000000e+00;7.229999999999999716e+01
6.000000000000000000e+00;7.600000000000000000e+01
6.000000000000000000e+00;1.617899999999999920e+02
6.000000000000000000e+00;1.065000000000000000e+02
6.000000000000000000e+00;2.080000000000000000e+02
6.000000000000000000e+00;1.275000000000000000e+02
6.000000000000000000e+00;1.814000000000000057e+02
8.000000000000000000e+00;1.881999999999999886e+02
8.000000000000000000e+00;1.005900000000000034e+02
8.000000000000000000e+00;1.493899999999999864e+02
8.000000000000000000e+00;1.310900000000000034e+02
8.000000000000000000e+00;2.500000000000000000e+01
8.000000000000000000e+00;1.170999999999999943e+02
8.000000000000000000e+00;6.109000000000000341e+01
8.000000000000000000e+00;1.506999999999999886e+02
8.000000000000000000e+00;7.089000000000000057e+01
8.000000000000000000e+00;1.007900000000000063e+02
1.000000000000000000e+01;1.693899999999999864e+02
1.000000000000000000e+01;2.958999999999999986e+01
1.000000000000000000e+01;2.299000000000000057e+02
1.000000000000000000e+01;1.904000000000000057e+02
1.000000000000000000e+01;1.050999999999999943e+02
1.000000000000000000e+01;8.350000000000000000e+01
1.000000000000000000e+01;4.059000000000000341e+01
1.000000000000000000e+01;1.935900000000000034e+02
1.000000000000000000e+01;3.759000000000000341e+01
1.000000000000000000e+01;1.922899999999999920e+02
1.200000000000000000e+01;2.250000000000000000e+02
1.200000000000000000e+01;2.277899999999999920e+02
1.200000000000000000e+01;2.021899999999999977e+02
1.200000000000000000e+01;1.480000000000000000e+02
1.200000000000000000e+01;1.187000000000000028e+02
1.200000000000000000e+01;7.759999999999999432e+01
1.200000000000000000e+01;1.490900000000000034e+02
1.200000000000000000e+01;1.532899999999999920e+02
1.200000000000000000e+01;1.185900000000000034e+02
1.200000000000000000e+01;9.579000000000000625e+01
1.400000000000000000e+01;1.680000000000000000e+02
1.400000000000000000e+01;1.985999999999999943e+02
1.400000000000000000e+01;4.959000000000000341e+01
1.400000000000000000e+01;2.900000000000000000e+01
1.400000000000000000e+01;7.200000000000000000e+01
1.400000000000000000e+01;1.062000000000000028e+02
1.400000000000000000e+01;1.688000000000000114e+02
1.400000000000000000e+01;1.083900000000000006e+02
1.400000000000000000e+01;1.469000000000000057e+02
1.400000000000000000e+01;1.310000000000000000e+02
1.600000000000000000e+01;1.817899999999999920e+02
1.600000000000000000e+01;1.844000000000000057e+02
1.600000000000000000e+01;1.962899999999999920e+02
1.600000000000000000e+01;7.759000000000000341e+01
1.600000000000000000e+01;1.326899999999999977e+02
1.600000000000000000e+01;1.536999999999999886e+02
1.600000000000000000e+01;1.690900000000000034e+02
1.600000000000000000e+01;1.034000000000000057e+02
